topicid,type,qsid,qcount,qid,options,key,uid,ans,correct,mid,topicname,userid,user,name,group
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,485,30,1,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,485,35,1,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,485,39,0,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,485,42,1,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,485,46,1,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,485,49,0,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,485,54,0,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,485,57,1,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,485,61,1,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,485,65,0,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,485,69,0,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,485,76,0,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,485,78,1,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,486,3,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,486,7,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,486,10,0,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,486,14,0,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,486,17,0,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,486,24,0,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,486,28,0,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,486,31,0,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,486,36,0,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,486,40,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,486,41,0,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,486,46,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,486,51,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,486,55,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,486,60,0,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,486,61,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,486,67,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,486,70,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,486,73,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,486,78,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,487,4,0,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,487,6,0,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,487,12,0,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,487,13,0,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,487,19,1,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,487,21,1,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,487,25,1,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,487,30,1,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,487,35,1,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,487,39,0,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,487,42,1,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,487,47,0,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,487,50,0,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,487,54,0,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,487,57,1,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,487,62,0,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,487,66,0,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,487,70,1,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,487,76,0,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,487,80,0,17,OOP-Concept Yarsi University,487,1402019021,541d05a922624,41
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,488,3,1,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,488,5,0,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,488,10,0,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,488,13,0,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,488,17,0,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,488,23,0,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,488,25,1,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,488,32,0,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,488,35,1,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,488,39,0,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,488,42,1,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,488,46,1,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,488,50,0,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,488,54,0,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,488,57,1,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,488,61,1,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,488,65,0,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,488,70,1,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,488,75,0,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,488,80,0,17,OOP-Concept Yarsi University,488,1402020128,540805a921472,41
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,490,3,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,490,8,0,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,490,12,0,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,490,15,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,490,17,0,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,490,24,0,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,490,25,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,490,30,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,490,35,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,490,40,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,490,42,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,490,46,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,490,51,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,490,54,0,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,490,57,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,490,61,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,490,65,0,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,490,72,0,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,490,74,0,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,490,78,1,17,OOP-Concept Yarsi University,490,1402020072,53e305a721723,41
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,491,3,1,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,491,8,0,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,491,9,0,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,491,14,0,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,491,17,0,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,491,21,1,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,491,25,1,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,491,30,1,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,491,35,1,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,491,39,0,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,491,42,1,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,491,45,0,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,491,49,0,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,491,53,0,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,491,60,0,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,491,61,1,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,491,67,1,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,491,69,0,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,491,73,1,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,491,77,0,17,OOP-Concept Yarsi University,491,1402017066,54a705b021032,41
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,492,2,0,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,492,5,0,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,492,11,1,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,492,15,1,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,492,19,1,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,492,24,0,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,492,28,0,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,492,30,1,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,492,35,1,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,492,40,1,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,492,42,1,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,492,46,1,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,492,49,0,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,492,56,0,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,492,60,0,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,492,61,1,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,492,65,0,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,492,72,0,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,492,73,1,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,492,78,1,17,OOP-Concept Yarsi University,492,1402017065,549305af21507,41
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,493,4,0,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,493,5,0,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,493,10,0,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,493,13,0,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,493,19,1,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,493,23,0,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,493,28,0,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,493,30,1,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,493,35,1,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,493,37,0,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,493,42,1,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,493,46,1,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,493,49,0,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,493,53,0,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,493,57,1,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,493,62,0,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,493,67,1,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,493,70,1,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,493,76,0,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,493,77,0,17,OOP-Concept Yarsi University,493,1402017036,546805ad20856,41
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,494,4,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,494,5,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,494,10,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,494,13,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,494,19,1,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,494,24,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,494,25,1,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,494,30,1,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,494,34,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,494,37,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,494,43,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,494,46,1,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,494,49,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,494,54,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,494,57,1,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,494,64,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,494,66,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,494,72,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,494,75,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,494,77,0,17,OOP-Concept Yarsi University,494,1402020053,53cd05a622848,41
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,496,4,0,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,496,5,0,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,496,10,0,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,496,13,0,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,496,17,0,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,496,21,1,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,496,27,0,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,496,32,0,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,496,35,1,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,496,39,0,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,496,43,0,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,496,45,0,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,496,49,0,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,496,54,0,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,496,60,0,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,496,61,1,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,496,67,1,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,496,72,0,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,496,74,0,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,496,77,0,17,OOP-Concept Yarsi University,496,1402020066,541e05aa21817,41
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,501,4,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,501,8,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,501,12,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,501,15,1,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,501,19,1,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,501,21,1,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,501,25,1,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,501,30,1,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,501,34,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,501,39,0,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,501,42,1,17,OOP-Concept Yarsi University,501,1402018056,54a905b020765,41
